outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Bedok Central,Salsabilah Safian,5,"I've been with the gym for about 3-4 months, great gym with clean facilities, a wide range of equipment and helpful staffs. (honourable mention to Fidah and Syafiq)

The atmosphere is motivating and vibey. It can get a bit crowded during peak hours, but overall it's a fantastic place to work out!",6 months ago,May 2025,ChdDSUhNMG9nS0VPWGZyTkdBcHItUXFBRRAB
Anytime Fitness Bedok Central,chong,1,"Gym was quite crowded due to ongoing promotion. Was doing a dumbell press halfway with my earphones on and suddenly a guy just passby and farted. Cb the rancid smell hit me like a truck, completely breaking my breathing rhythm and focus.

Worse yet, the distraction caused me to lose control of the weights, resulting in a strained shoulder as I tried to re-adjust mid-rep. Now I’m left dealing with pain because some clown couldn’t step outside or at least have basic decency.

If you’re going to pack the place with promotions, at least monitor behavior so people can work out safely.",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2xveWVXbFdMWGRoVDJWUlFuTXlkbU5aYW5oU1NuYxAB
Anytime Fitness Bedok Central,Jon Tan,5,"Great place to workout. Small and compact, but has every functional equipment in the gym I require. Sharon was promptly responsive and very helpful. I was well-accommodated throughout the sign-up process by her. Super friendly staff and gym users here, will definitely be back (:",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTURBcXJYLVRBEAE
Anytime Fitness Bedok Central,nur dyana,5,The staffs are friendly and make you feel welcome. Smooth process for the signing up. Can’t wait to start working out here.,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2tka2FHZHBjVTVzWWxoVWRVMXlTbnB3TUVkUlRGRRAB
Anytime Fitness Bedok Central,Alfred Ng,1,"Extremely uncondusive environment to gym, equipments are pretty old and place is super cramped on weekday evenings! There are many better AFs out there, please avoid!",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2tKaU5uWm9hWEZZZUdVelRubEVTRXBKUVd4dFRWRRAB
Anytime Fitness Bedok Central,Food Station,1,I join before 6 months every thing is super .but one staff I don’t know her name .when we  enter the gym everyone need to tap key for open doors.we know very well .i hope everyone follows that rules to but that women ask me did you tap or not ?my answer yes off course .I don’t know what happened to her .ask me again tap.i am not happy .when we didn’t join that time very polite after joining a membership then showing a colour or what I don’t know,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT20wNVpVMUljVzVQTFhOTVgzbEdZbFZpYUVVeU5XYxAB
Anytime Fitness Bedok Central,Jeffrey Sin,4,"The place may be small. But for those who are serious in getting into shape? The equipments there are more than enough. Personally I would recommend going in the wee hour of the night (I will go at about 3.30am), as there are usually 1 or 2 people in the gym, and after my workout, I will shower there and go straight to work... feeling the energy boost and feeling fresh.",4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNHeTVpM2pRRRAB
Anytime Fitness Bedok Central,Nazrul Haique,5,"One of the better AF gyms. Quite a number of equipment and machines are available. Importantly, their staff are friendly and approachable. The only downside is one specific uncle in his early 40s (possibly a regular) who likes to make other gym-goers feel uncomfortable. He purposely flexes in front of others while they are working out and pretends to talk on his phone via earpiece, making loud remarks about how long he has been working out. I hope you guys look into this. Nonetheless, it’s a 5-star gym.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNyeGJ2QUl3EAE
Anytime Fitness Bedok Central,Jo L,5,"I appreciate Fidah & Sharon for working with me to get my membership started. My situation is unique & they were open to problem solve, work with me to find a solution that will work for both parties. Gym facility meet my workout needs yet the service from these two excellent individuals stood out & left a great impression of this gym.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNud3ZPWDBnRRAB
Anytime Fitness Bedok Central,Muhd Shaiful Abdul Rahman,5,"The staffs are very welcoming and friendly.
Smooth signing up transaction.",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2xCSVVuRnZhRzFWZUZwa055MXpiMDFtWVU4MmIxRRAB
Anytime Fitness Bedok Central,Harry Jun,5,"Thank you to Fidah and Alexia for the great customer service and professionalism , very friendly too. Explaining to me very clearly about the term and Conditions before I wanted to signing up as a member..Highly recommended

Advantages of Anytime Fitness is 24hrs access, so allowing members to exercise at their convenience.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQzOEtDMEJnEAE
Anytime Fitness Bedok Central,phoebe Lim,5,"my bf and i are going on an endeavour to explore all the AF outlets in sg. we visited this outlet ystd cuz its one of the nearer one to our home. overall, its a small but somehow super cosy gym. i would say its quite well-equipped considering the space they have. the people here are pretty nice and friendly too! i enjoyed training here and would definitely come back again.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuLXM3bjlBRRAB
Anytime Fitness Bedok Central,Melloh Sg,4,"Equipped gym for hardcore and also starter level people getting into fitness.

24/7 making it great for those who live with odd hours.

Crowded when its peak period. Best advice is to come during odd hours, else you would have a queue for machines/bench",8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSUNRNGVTaEF3EAE
Anytime Fitness Bedok Central,Alex Yang,5,Pls fix our drinking water tab because it spoiled. Same as AF Bedok 85,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2pkWFptVnVVVnBqTFUxNGR6UTVOSGg0TTNkTWMwRRAB
Anytime Fitness Bedok Central,Daniel Ng,5,"Not the largest AF by any means but has a good variety of equipment, Panatta Hack Squat would be one of the best pieces here. Gym feels a little old, but equipment is still relatively well maintained and cleaned. You'll find about 5-15 people training on weekdays at 7am.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNsaTllelR3EAE
Anytime Fitness Bedok Central,LHHG,5,"It’s been a good experience at anytime fitness, convenience, value for money, good and well taken care off equipments. :)",7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUNJcnBPUDh3RRAB
Anytime Fitness Bedok Central,Jin Chia,5,"2 years back, I was searching for a suitable gym as I needed to rehabilitate my knee after partial ACL tear in order to get back to playing football. AF Bedok hit all the right notes, with all the equipment that I needed for my glutes, quads and hamstrings. The fact that it's 24 hours is fantastic, as I could head over either after putting my kid to bed or wake up early and get some exercise in before work. Staff are friendly, and have done a great job creating a community and refreshing the gym now and again with little tweaks or new equipment. Keep up the great work!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOck4zaUZREAE
Anytime Fitness Bedok Central,Afiq,5,"A small, cosy Gym but is well equipped with all the machines and weights needed for a good workout. Thanks to Fidah for always welcoming us and helping us with any queries we have! 😁 …",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNyNzhISDBnRRAB
Anytime Fitness Bedok Central,Seyed Ismail Mac,5,"Excellent gym. By anytime, they mean it. Yes it is 24×7

Enjoying my third year",5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURDamFpenFnRRAB
Anytime Fitness Bedok Central,Haqqul Azmi,5,"Lucas was very helpful and super friendly and hooked us up with a deal that catered to us. Very genuine person, and I must say the gym is great and sufficient, and the shower is seriously next level. Better than my home shower.",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUQyNUp6anl3RRAB
Anytime Fitness Bedok Central,Bryan Lai,5,"Great facilities！ The staff, Fidah was friendly and helpful. I just passby to enquire for free trial. She even lend me her shoe to workout as I was wearing sandal. Now I sign up already! Can’t wait to begin my fitness journey!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxaklEelBREAE
Anytime Fitness Bedok Central,Azri Shadri,5,Great gym at an accessible area. Equipments are sufficient and friendly staff members that will reply you asap. Had an awesome experience being a member here. :),2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURGcUtEeVZREAE
Anytime Fitness Bedok Central,Jay,5,This morning i had written for a refund as my card was charged. Lucas a staff with Anytime Fitness attended to me immediately and refunded full amount to me after I provided him with an explanation. He was extremely polite and professional in his correspondence. Excellent customer service! Thank you once again Lucas.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxMjZMUDJBRRAB
Anytime Fitness Bedok Central,J Poh,5,"Joining Anytime Fitness Bedok Central is one of the best decision I've made this year. I like the location which is very convenient and a stone's throw away from Bedok Mall. The gym is well equipped and clean. Though a newbie, I've never felt intimidated as the trainers Alexia and Lucas are friendly and knowledgeable.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUMyMU9DSVl3EAE
Anytime Fitness Bedok Central,Seamus,2,Place was quite small and equipment was dusty. Aircon vent had rumbling sound but contractors came in on the same day I was there. Hopefully the problem has been settled. One section of the gym had carpet flooring. I think no gym should have carpet flooring as sweat and dirt will be absorbed easily. One good point is that they have a wide range of equipment👍,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNDejY3UVBBEAE
Anytime Fitness Bedok Central,Chelsea Ng,5,"One of the best decision that I’ve made. Going to this gym has many friendly faces especially the people who runs the place would specially mention Alexia and Shamil who would dedicate their time and patience to those whom needs fitness advice and not know where to start. I’ve been gymming there since last year Dec 2020, been the best few months of my life. It’s where I look forward to after a long day of work. Anytime fitness bedok central has my heart.",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSURxcWJiZFNnEAE
Anytime Fitness Bedok Central,Tanvi Chandhok,5,"Very good, well equipped and clean gym. Very friendly and helpful staff. Highly recommend!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURyc2YydWl3RRAB
Anytime Fitness Bedok Central,Evan Lim,5,"Although the gym is rather small, their equipment’s cleanliness are maintained, and the staff there were friendly! All of my encounters with the staff are met with smiles and they are more than happy to answer my questions!",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURXNnZyaXRnRRAB
Anytime Fitness Bedok Central,apik family,5,"One of the good gym service provided around bedok central and got good friendly service from the staff fidah.

I recommend this gym to my friends in singapore.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURMcHBPWjZ3RRAB
Anytime Fitness Bedok Central,Rys Bilinski,2,"I have been to many anytime gyms and sadly this is the worst so far.

Equipment is old and worn. No natural light. Loud opinionated music.

On the plus side - 2 recents racks. Punch bag. Free protein powder.

I will not be returning",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUN5NXVHWk5REAE
Anytime Fitness Bedok Central,Ilamparithi Ganesan,5,I love this gym and i refer everyone to come here. Special thanks to fidah for enrolling me.,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTUNRb0t2enRRRRAB
Anytime Fitness Bedok Central,hana Zakaria,5,"I would like to thank Fidah for providing an amazing service and experience for me since i signed up 2yrs ago. She's knowledgeable, friendly and meticulous. Thank you again, Fidah for everything :)",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURkMDZtTmt3RRAB
Anytime Fitness Bedok Central,Cassie Pha,5,Really delight with the service Fidah has provided - showing me around the gym and sharing with me about the membership plan. Excited to embark on this journey with AF!,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNKenJxVkJBEAE
Anytime Fitness Bedok Central,Wilger Loo,5,Sharon was really helpful with my enquiries and so friendly. Gym equipment is really well maintained and vibes were good. 🫡🫡🫡🫡 …,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNqcl9uUmhnRRAB
Anytime Fitness Bedok Central,Zheng Han Khoo,5,"Gym is neat and tidy, staffs are very friendly and prompt in their replies and service. Has been a pleasure being a member here :)",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNaMGJLelhREAE
Anytime Fitness Bedok Central,beale liu,2,"Very packed and small gym.

Wasn't a particularly fond experience, the air is rather stale and the circulation is poor.

Washrooms are also not well ventilated, there is a lingering stench once you enter the place.",7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNBLTdyQThBRRAB
Anytime Fitness Bedok Central,Iskandar Abdul Rahman,5,Good customer service by all staff. Especially to staff name Fidah who are very helpful and well customer service orientated. Good job guys 👍🙏 …,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIdUtIQ3pRRRAB
Anytime Fitness Bedok Central,Sarah,2,"the place is too cramped.. no adequate space to do warm up and warm down as everyobe is utilizing each spare area. I aldo need to higlight about the cleaning worker behaviour which caused a bit distress on my part, since he is male, he should have knocked on the door and announced that he wants to come in before just barging in...I stepped out of the shower stall fortunately already dressed but still it was disorienting to suddenly see the guy just barging in without a word and then when i asked guk to step out first, he suddenly asked me if i was okay without intending to get out, obviously i wasn't okay, sheesh.. Wth...",8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSURRcExqcGJ3EAE
Anytime Fitness Bedok Central,kirby,5,"Had the wrong amount deducted from my bank account the other day and informed the team about it. They got back to me on the same day and within 2 days, I got my refund! Very happy with their service!",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNXNEp5VWFREAE
Anytime Fitness Bedok Central,KERHAN GOO,5,"Staffs are friendly and nice, environment is good and equipment are more than enough. I have great experience with AF Bedok Central.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKOExxNHN3RRAB
Anytime Fitness Bedok Central,Edgar neo,5,Its a really great gym with new machines and spacious for any gym goer,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNubWV2QWl3RRAB
Anytime Fitness Bedok Central,samuel lee,5,"Friendly staff, great environment to work out. Wide variety of workout equipments and lighting !",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUR0OEp1UzZBRRAB
Anytime Fitness Bedok Central,Enhan Yong,4,"Clean and good variety of equipment, but aircon's warm and weights are mismatched",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUR6ek1yQW9nRRAB
Anytime Fitness Bedok Central,Caleb Yeap,5,sharon was amazing and friendly at helping my friend sign up and helping with the transfer of my membership over to bedok central af 💯💯 would recommend. …,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNqcjduRWh3RRAB
Anytime Fitness Bedok Central,Aaron Lim,5,"Great location, super convenient, staff are very friendly, great gym, great equipment.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNkeklyNmV3EAE
Anytime Fitness Bedok Central,Paul Benjamin Gladson,5,"It's one of the best fitness center,
*The trainer are very friendly and professional
*The place is clean and the equipment are well maintained",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURlN3B2ZDlnRRAB
Anytime Fitness Bedok Central,Ankur,2,Very small and crowded gym. Have to wait to use machines as it’s always crowded. Aircon isn’t strong enough,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURwOW9UMUx3EAE
Anytime Fitness Bedok Central,Cheng Hui Lee,5,The staff here are very friendly and helpful. The environment is nice and the equipment is sufficient.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURKbElLY0JBEAE
Anytime Fitness Bedok Central,Aloysius,5,Clean and good equipment. Very nice lighting and good music too!! Highly recommended,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNqcjZXVUNnEAE
Anytime Fitness Bedok Central,Md Akid,5,Great and favourite gym 😍 …,5 months ago,June 2025,Ci9DQUlRQUNvZENodHljRjlvT2paeFJHc3piM1JITWpkWlNuWmtRM0UyZFVaYVUwRRAB
Anytime Fitness Bedok Central,Anjanav 'Archie' Dhar,4,Great place to work out. Got all the essentials and hygiene has been maintained very well.,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSURTOV9yYVpREAE
Anytime Fitness Bedok Central,Rz,5,Friendly staff. New equipments. Convenient location.,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSURQdGJ6YjF3RRAB
Anytime Fitness Bedok Central,sasha queenie,1,This place used to be so good but it has gone downhills. I blame the staff for their shoddy maintenance and “heck care” attitude. Get rid of them all before this closes.,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURNcmMtYXdRRRAB
Anytime Fitness Bedok Central,Rakesh Pal,5,"Thank you so much fida for your cooperation
Really it means a lot for me …god bless you",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURyeWVTSlpBEAE
Anytime Fitness Bedok Central,I'm Vin Diesel,5,"Friendly staff, the machines there are pretty good and new. Love the vibes there.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKcDZxam5nRRAB
Anytime Fitness Bedok Central,Ajmal Hussain,3,A decent gym. Soon moving to Djitsun Mall. Previous place is very crammed and alot of improvised workout needs to be done,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNRbmZuazlRRRAB
Anytime Fitness Bedok Central,Li Xuhan,5,"Registration was fast and easy. Was handle but by Erfan, very friendly and easygoing.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURlbmF2MmF3EAE
Anytime Fitness Bedok Central,Didi Fong,5,A very good gym!! Nice ppl nice staff,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMxeklpU3lnRRAB
Anytime Fitness Bedok Central,OM CHOUDHRY,5,"Good place for workout and helpful staff, always greet and make you feel welcome.",5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNzMHFuS1NREAE
Anytime Fitness Bedok Central,John Lee,5,Very good customer service. Helpful and extremely proactive. Highly recommended.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNwOC1fakRREAE
Anytime Fitness Bedok Central,Vann Tai,5,"Was assisted in signing up by Fidah, friendly and helpful experience in all, thanks!",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUR4alpiem53RRAB
Anytime Fitness Bedok Central,Xavier,5,"Very knowledgeable staff and a good environment to do workout, highly recommended",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURlNElyanNRRRAB
Anytime Fitness Bedok Central,muhd ariff,5,Amazing staff and equipment,6 months ago,May 2025,ChZDSUhNMG9nS0VJQ0FnTURvbnJtZUxREAE
Anytime Fitness Bedok Central,Loa Eu,5,"Nice gym with abundance of equipment , recommend for anyone who stay at Bedok",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUN1cXV2VXlnRRAB
Anytime Fitness Bedok Central,Natalie Yong,5,Good service 👍 and very friendly 👍 well done Sharon! …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNsdllMRVdBEAE
Anytime Fitness Bedok Central,Wei Xiong,5,"Very friendly staff, clean environment and welcoming community.",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUR1OGZ5SGpBRRAB
Anytime Fitness Bedok Central,Quincy Bstinks,5,"Good place to train friendly and helpful staff, always greet and make you feel welcome.",8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSUN3cVAyeWxRRRAB
Anytime Fitness Bedok Central,Jonathan Yew,5,"Open 24 hours, extremely convenient and has an adequate range of equipment.",6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSUNZMjZia1pBEAE
Anytime Fitness Bedok Central,Low Boon,5,"Best customer service i had 👍🏼
Nice equipments too …",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURlOHYtUXBBRRAB
Anytime Fitness Bedok Central,Inderpal Singh,4,"love it, come anytime (24hours open) you need to be a member",8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSUN3eF95eC1nRRAB
Anytime Fitness Bedok Central,jiawei iewaij,5,staff is friendly and equipment is well maintained,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKNjZpdHZRRRAB
Anytime Fitness Bedok Central,Li Ping Pang,5,Good gym. Can really focus in training compared to other branches.,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNJOHZMMnF3RRAB
Anytime Fitness Bedok Central,Ryan,5,"24 hours, good deal but can have lots of people at times",6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUM0OHQyUzFnRRAB
Anytime Fitness Bedok Central,Sean Neyo,5,5 star to the staff that greet the members 💯 …,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUQ1bXNmWlNnEAE
Anytime Fitness Bedok Central,Zulhaizat Ibrahim,5,One of the best gym at Bedok,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3bnFUelF3EAE
Anytime Fitness Bedok Central,Shawn Carter,5,"Best place for workout, comfortable and always with music playing 😀 …",6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSURJeE9IdlJREAE
Anytime Fitness Bedok Central,Engel D'silva,4,Good / clean place to work out. Also close to mrt and  bus station,8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSUNBNjl1UDdBRRAB
Anytime Fitness Bedok Central,En Qing Lim,5,Friendly staff great equipment,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURqODVyVlJBEAE
Anytime Fitness Bedok Central,Lisa Lim,5,Very friendly staff and nice facilities here,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUR1bTk2eUhREAE
Anytime Fitness Bedok Central,Ed,5,Lucas was very friendly and helped with the signing up process.,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUQycFBlYWhnRRAB
Anytime Fitness Bedok Central,Sie Sie Ding,5,This gym is very well equipped!,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURCczZxTlRnEAE
Anytime Fitness Bedok Central,yoohao,5,Very good Jim. Must sign up💪💪💪 …,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURoMUpyVWtRRRAB
Anytime Fitness Bedok Central,Ezek HQ,5,Nice place,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT25JMmQyWk5hMFZwY1dKbFlXTnJkMmRaYUVWT09FRRAB
Anytime Fitness Bedok Central,Ethan Diong,5,Nice service and good environment👍👍👍 …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNycjVHaVJBEAE
Anytime Fitness Bedok Central,Jaxon Nice,1,"Bad service,Staff are unfriendly",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQ3N2Z1V3NRRRAB
Anytime Fitness Bedok Central,Iylia Shukor,4,Good customer service and place was clean,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURCME9mejBBRRAB
Anytime Fitness Bedok Central,ili,5,Staff were friendly and entertaining!,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNlaHJDY0FREAE
Anytime Fitness Bedok Central,KS T,1,Not open 24/7 as advertised. Misleading claims.,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSURBeXU2ODBnRRAB
Anytime Fitness Bedok Central,Kirby Koh,5,great staff and convenient,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURqODlyQW1nRRAB
Anytime Fitness Bedok Central,Rafiqul Islam,5,Nice gym 24 hours,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxLXJPTEh3EAE
Anytime Fitness Bedok Central,Sujay Vasist,3,"A little cramp, but good gym!",8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSURBdGYtRzR3RRAB
Anytime Fitness Bedok Central,Jia Ying Goh,5,Conveniently located gym with friendly staff,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSURxcXVmOGR3EAE
Anytime Fitness Bedok Central,glenn chua,1,30$ per entry. ridiculous,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNjdy16bUxnEAE
Anytime Fitness Bedok Central,James Smith,1,Why are there people sleeping in the gym?,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURNbWNxcmt3RRAB
