outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jalan Besar,Redhza Fouzey,5,Rayn was super helpful when i had issues with linking my key fob to my access wallet in my phone. It took us a few days just to solve the problem and she was very patient and helpful to me. Really appreciate Rayn for helping me solve the issue.,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTUNRbnU2SVVnEAE
Anytime Fitness Jalan Besar,Ronald Yeo,1,"麻雀虽小 五脏俱全 best described this gym a year ago. It progressively replaced/removed essential equipment to create a sexier look over the year. Today, its configuration became somewhat impractical and under equipped; facilities have also reduced after renovations. Could only reminisce the good old times here now.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNkMHRTRU9BEAE
Anytime Fitness Jalan Besar,Chew Jun Ren,5,Nice gym with friendly staff. Highly recommend,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2paWlYwdGFOVTVJYmtONU4yVndPWHBFUlc1RFNsRRAB
Anytime Fitness Jalan Besar,Kien Kieu,5,"Pretty good, if not excellent, AF gym. Standard two racks and a smith machine, but other than than there are a variety of other machines as well. Free weight area is just nice. All cardio machines are separated by screens, so none left unutilised. I think what I personally liked best was that the overall gym was very clean, and all weight slots were clearly labelled, showing the management is very organized.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUMyd295Vlp3EAE
Anytime Fitness Jalan Besar,Mohamed Ajmal,1,Worst Gym Ever. I You Want To Cancel Membership You Must need To Pay 1 Month Membership Fees and Extra $110    also Need To Pay. Highly Don't Recommend Your Friends. Better Try Other Gym. JANGAN TRY DI SINI,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNydmFYYlpnEAE
Anytime Fitness Jalan Besar,Shruti Paliwal,1,Unhelpful staff. Payment options not available,6 days ago,November 2025,Ci9DQUlRQUNvZENodHljRjlvT2treVQwRmZTWGx0Y0VKMWRrNVhSMmh1V21oUFdHYxAB
Anytime Fitness Jalan Besar,Vithasen 24,5,Very good gym! Friendly staffs and well maintained,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUNJbnNQaVZREAE
Anytime Fitness Jalan Besar,Ganesh A,5,quite nice and a decent place to workout. you are even fed once a year during their anniv! pretty impressive !,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURNaElESFR3EAE
Anytime Fitness Jalan Besar,Juliet Li,5,"Great gym to workout.

But I cannot say the same for some of the un-hygienic gym members here. I often find pee stains, pees on the toilet seats. Equipments (dumb bells and bar bells especially) left on the floor and didn't re-rack after their workout

Some gym members who are sick and wish to work out, cough loudly & openly while working out, spreading germs to other gym members who are there to work out. Very ""considerate"" huh?

The gym coaches are friendly too!

Just remember to bring your access pass for entry. If not, you're not allow to enter & any member open the door for you will liable a $30 fine for them.

If you have a friend who is a gym member here, ask them to bring you here. So that both of you can work out together!",6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUNvMzVQVDZnRRAB
Anytime Fitness Jalan Besar,shehetheir,5,"Good place, not too crowded, staff are friendly, and they even give me a small gift for xmas, too nice, one of the best anytime fitness for real.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUROMFktSld3EAE
Anytime Fitness Jalan Besar,Mister CH,3,"It's Anytime fitness.
I've been to other centers before, and this gym was pretty standard. The only reason I'm giving this one 3 stars out of 5 is because i witnessed a few things that kinda disturbed me.

There was a gentleman here doing his leg raises on the bench, and apparently he decided it'd be a good idea to pick a dumbell with his barefeet to add some more intensity to his workout.
I saw that over and over, day after another..  and ewwwww... No offense or disrespect is intended but c'mon bruh.. that's not what dumbells are for.
The staff didn't seem to mind.. so I decided to stick to barbels and machines only..",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNld0kzLTRBRRAB
Anytime Fitness Jalan Besar,Kannina,3,"Small, similar to a condo gym. Wish there was a deadlift platform and functional area. It's good if you don't do many kinds of exercises or just want to use the treadmills",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUR1aU1iRE1nEAE
Anytime Fitness Jalan Besar,leiao2001,5,"Overall It's good, just that space is a bit limited.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURKc29PSnV3RRAB
Anytime Fitness Jalan Besar,huynh dung,4,very cool gym with led light.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURScWVYZWpnRRAB
Anytime Fitness Jalan Besar,Harry Bangar,5,Nice and well equipped gym! Recommended!,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUNJX3ZpLWxRRRAB
Anytime Fitness Jalan Besar,Ayako Kobayashi-Monopoli,2,"It’s pretty small as some people mentioned, there are not enough space for people to walk when machines/ areas are being used. Recommend for people who can work out during none peak hours.",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUN5NjdpeEZREAE
Anytime Fitness Jalan Besar,Jaroslav Jakl,1,"Unreliable opening hours on the internet. Came a long way and staff hours didn't match the internet info.

Avoid this gym at all costs!!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQ3aVBxSkVnEAE
Anytime Fitness Jalan Besar,Deb Ling,3,"Visited once. Ok. Old ish. Works. Toilet very big.
The stench at the weight lifting area tho oh gawd.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURaNTlmeHJRRRAB
Anytime Fitness Jalan Besar,jennifer yeo,2,"The gym is clean. But not near to MRT and it is quite dark during the night time. For a lady like me, not a very good choice for me compare to other Anytime Fitness.",5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURNcE9PS3J3RRAB
Anytime Fitness Jalan Besar,Geraldine Goh,2,Extremely small gym compared to other anytime fitness gyms in Singapore. The gym is very stuffy and they really need to lower the aircon temperature or install more fans in the gym.,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUQ4cWJyZjdBRRAB
Anytime Fitness Jalan Besar,David Choi,1,"The access system is faulty! If I could give zero stars I would. How is it that I have no issues entering all other outlets, and the problem for this outlet persists after the counter staff rectified the entry error earlier on. I was almost locked out, until another member let me in after I frantically waved into the glass window!",Edited 6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUM0aVk3ejhnRRAB
Anytime Fitness Jalan Besar,Muneer Vellila,5,Very good,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2taQlJISTVlbmg2YlY5blQyMXZUM0ZsVEcxTFluYxAB
Anytime Fitness Jalan Besar,Ah kow Tan,5,"It's a wonderful place to mingle and exercise, for all groups of people. Take a time off and visit this place . It gives you a sense of peace and comfort.",Edited 2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUQtM183QjdRRRAB
Anytime Fitness Jalan Besar,Marcus Yatim,1,Met a very rude staff and poor customer service. Although suspect is a part-timer because it was a public holiday and the main staff were not in. But please do a better hiring screening.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNpazZILXhBRRAB
Anytime Fitness Jalan Besar,Benson Lee,4,Very nice staffs who are extremely friendly... A bit small crampy but the worse is the aircon is simply not powerful enough during peak period..,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURzc011QnhBRRAB
Anytime Fitness Jalan Besar,Az,5,Good spot fr gym aftee whole day at work. Less crowd and just distance away frm Mrt and Bugis area. A recommended place to go to.,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSURrLUlldXp3RRAB
Anytime Fitness Jalan Besar,S H,5,Awesome and they have almost all the machines. Love it for my weekend workouts.,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUR1aFl6Q25nRRAB
Anytime Fitness Jalan Besar,Daniel Silva,5,"Great gym, very clean generally and equipment in good condition.",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNtNTkycy1nRRAB
Anytime Fitness Jalan Besar,Alan Ng,5,This is the ideal place to work out. Quiet and nice. Sometimes still have fruits.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUQtdkxQTVh3EAE
Anytime Fitness Jalan Besar,Fabio Gesmundo,5,"Small gym but perfect for a good workout!
The staff it's was very friendly!💪🏻 …",6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUQwNWJuVm5nRRAB
Anytime Fitness Jalan Besar,Allan Tang,3,Quite small but equipment are pretty new. Not crowded,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNpOGZEM0VREAE
Anytime Fitness Jalan Besar,Gerry Hunter,5,Great to be training with weights and machines here. Love it,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNobFlURjlnRRAB
Anytime Fitness Jalan Besar,Justin Gan,3,Too small for my liking,9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTURBLTl6ZU1nEAE
Anytime Fitness Jalan Besar,Ron “Ronster” 荣少,5,Small cosy gym that has most of what one would need for a good workout!,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSUNneHZITlR3EAE
Anytime Fitness Jalan Besar,s hari,5,They have almost all equipment .Ideal if you use some machines in your workout,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUM2eTduRl9nRRAB
Anytime Fitness Jalan Besar,Syed Asad,5,"One Gym, Global Access",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURXeHFQUFVBEAE
Anytime Fitness Jalan Besar,Muhd Muqrri,4,"Only got the basic equipment here, but overall is okay",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNPc29hRGpRRRAB
Anytime Fitness Jalan Besar,Deven MMS,5,"Very friendly staff, place very clean ,machine well maintain..",4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxX3UzdXVBRRAB
Anytime Fitness Jalan Besar,Lilis Martina,4,"Friendly staff, just called to ask some questions, and get great answer. Hope can join soon !",6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSUNVcTk3VmR3EAE
Anytime Fitness Jalan Besar,Shubham Swaroop,5,"Very Nice Gym, my Favourite gym.",Edited 5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURDcXVId1B3EAE
Anytime Fitness Jalan Besar,Ahmad Nor Farhan (Payan Boyz),5,Decent place with well equipment for gym trainers,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURld0x1aUlREAE
Anytime Fitness Jalan Besar,T L,5,Well maintained and clean toilets.,Edited 7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnSURCLTYzQUdBEAE
Anytime Fitness Jalan Besar,Ehtesham Ahmed,4,Nice place but a little bit small space.,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUQwaU1xSnBnRRAB
Anytime Fitness Jalan Besar,Ctdp Ong,5,It's a new gym. All facilities are new and clean.,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSURRNlBlamVREAE
Anytime Fitness Jalan Besar,Bruno Aro,1,Very expensive for vacationers!,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUR2cHRTX1l3EAE
Anytime Fitness Jalan Besar,Edmond Ow Yew Tinn,4,Small but crowd is manageable.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUM2Z3V2X293RRAB
Anytime Fitness Jalan Besar,Kent Lee,5,Nice and quiet,9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnTURBXzRLNzdBRRAB
Anytime Fitness Jalan Besar,Irfan Musthapa,5,Easy location for those around Rochor,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNzbVlxM2pBRRAB
Anytime Fitness Jalan Besar,shane sward,5,Bit expensive,10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUNmOU96TjVRRRAB
Anytime Fitness Jalan Besar,Thamotaran Chirgaliayappan,5,Was nice,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNLbFlIY3lBRRAB
Anytime Fitness Jalan Besar,M,3,Small but enough.,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNPd3B2MldREAE
Anytime Fitness Jalan Besar,Tushar Dolhare,5,"Cool place,",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURtaWJQdFdBEAE
Anytime Fitness Jalan Besar,Yuki Ong,5,Clean and Quiet Gym,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNncmZhZXhnRRAB
Anytime Fitness Jalan Besar,Ethan Johnson,5,I love it.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNCaTRfdDNBRRAB
Anytime Fitness Jalan Besar,vanthaas waffles,5,I feel better...,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSUNBcjY3c1pnEAE
Anytime Fitness Jalan Besar,Janardhan Bambulkar,2,Very Expensive,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURtbHAySURREAE
Anytime Fitness Jalan Besar,M,5,honestly cozy,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUM2alBxcGR3EAE
Anytime Fitness Jalan Besar,awfulxoxo,5,Friendly Staff,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUR5Mk1HbjNRRRAB
Anytime Fitness Jalan Besar,Bear Melon,3,"Space 1
Cleanses 4
Maintenance 4
Machine variations 2
Access Jalan Besar 7min
Wifi
Precor Machine
3 Racks
3 Bathroom
Good for Legs training

Very small.

There are a fair number of machines, but some are closed due to COVID-19.",Edited 3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNjOGZyMjFnRRAB
Anytime Fitness Jalan Besar,Pugen Seliyan,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNTeTdHVC13RRAB
Anytime Fitness Jalan Besar,Surender Kumar,5,,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2kwMWNqbFRkVWhXZUVGbVkxTkhUMlpMYzBoTldsRRAB
Anytime Fitness Jalan Besar,AKash Yadav,3,,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2xGRFdsWXlWMmMzY0hoWFUwaGtVMGxaUWxsQ1IwRRAB
Anytime Fitness Jalan Besar,Muhammad Afroz,5,,5 months ago,June 2025,ChZDSUhNMG9nS0VMcXhnY1BVbXBLQk13EAE
Anytime Fitness Jalan Besar,Eugene M,5,,5 months ago,June 2025,ChdDSUhNMG9nS0VLU2otdVAybmJlNmdnRRAB
Anytime Fitness Jalan Besar,Men Poh Peng,4,,5 months ago,June 2025,ChZDSUhNMG9nS0VKVDRyTjZQMFlicE13EAE
Anytime Fitness Jalan Besar,Dave Cheok,5,,6 months ago,May 2025,ChZDSUhNMG9nS0VJQ0FnTURvc3JINWZnEAE
Anytime Fitness Jalan Besar,Kevin,3,"Thank you for your review! We truly appreciate you taking the time to share your thoughts. We are always striving to provide the best experience possible, and we would love to know how we can improve to earn that fifth star from you. If there’s anything specific you think we could have done better, please feel free to let us know. We hope to have the opportunity to serve you again soon!",8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTURndk03d0hBEAE
Anytime Fitness Jalan Besar,alaul hossain,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUNQMWFLRHlnRRAB
Anytime Fitness Jalan Besar,Vijay Ragavan,5,,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN6M05MZEFnEAE
Anytime Fitness Jalan Besar,Alexander Finch,3,,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNEME5QZS13RRAB
Anytime Fitness Jalan Besar,Deepanshu Hans,3,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURaNzRIQTd3RRAB
Anytime Fitness Jalan Besar,GOH Steven,3,,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURaNmRLVEpnEAE
Anytime Fitness Jalan Besar,Nathalia Reis,5,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNaejdxZTd3RRAB
Anytime Fitness Jalan Besar,Rotten Angel,4,,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUR4Mks2TFF3EAE
Anytime Fitness Jalan Besar,alvin wong,3,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUN4XzdiSTh3RRAB
Anytime Fitness Jalan Besar,shiv arora,5,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNCMW9HZnRRRRAB
Anytime Fitness Jalan Besar,Vince C,5,,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURlNS1hdHV3RRAB
Anytime Fitness Jalan Besar,Vladimir Popovic,5,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURleUlYS1FnEAE
Anytime Fitness Jalan Besar,Lukas Sawicki,5,,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNlNTYtWjJBRRAB
Anytime Fitness Jalan Besar,Sachin Gujjar,5,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUN1by1PRVR3EAE
Anytime Fitness Jalan Besar,Pranay Kapoor,1,,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURPMnAybzRBRRAB
Anytime Fitness Jalan Besar,tian zhao,5,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNPaDY2eWFBEAE
Anytime Fitness Jalan Besar,Li Mabel,4,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNPczhHZVZBEAE
Anytime Fitness Jalan Besar,J,4,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURXMzVHYlpBEAE
Anytime Fitness Jalan Besar,Kah Chuan Koh,5,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNXdE95M1J3EAE
Anytime Fitness Jalan Besar,Shubhankar Srivastava,4,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxdF9hNHNRRRAB
Anytime Fitness Jalan Besar,Renusvaran,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxd1A3anBBRRAB
Anytime Fitness Jalan Besar,Asad Choudhary,5,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNLdlppSU9nEAE
Anytime Fitness Jalan Besar,Tahir Aziz,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNLeFkyMjdnRRAB
Anytime Fitness Jalan Besar,Jena Tapas,4,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUR5Mi1HTVlBEAE
Anytime Fitness Jalan Besar,James Tay,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUN5NHBpc3JnRRAB
Anytime Fitness Jalan Besar,Syedabu6719,5,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNpN3RQbmxBRRAB
Anytime Fitness Jalan Besar,Ankit Dubey,3,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNpLU5lRFBBEAE
Anytime Fitness Jalan Besar,Tyler Lai,5,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURDdmVIa1RnEAE
Anytime Fitness Jalan Besar,love sam,5,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURDOVA2dzRnRRAB
Anytime Fitness Jalan Besar,Karthik Narayanan,5,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNDdnI2R09REAE
Anytime Fitness Jalan Besar,Geeta Ghai,1,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNjd2ZhLS1nRRAB
Anytime Fitness Jalan Besar,Ayisha Kb,5,,5 years ago,November 2020,ChRDSUhNMG9nS0VJQ0FnSURzNmRaaBAB
Anytime Fitness Jalan Besar,MUHAMMAD ISMAIL MAHMOOD (ShrekOfRitual),5,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURzdHVUMEJnEAE
Anytime Fitness Jalan Besar,Jane Wong,3,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURza0kyb25RRRAB
Anytime Fitness Jalan Besar,a t,3,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNzbHNHTWZREAE
Anytime Fitness Jalan Besar,cảnh thành,5,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURNNE9USUNnEAE
Anytime Fitness Jalan Besar,Deepesh,5,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNNaV9uZ2hBRRAB
Anytime Fitness Jalan Besar,I y,4,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNNOFl6N2Z3EAE
Anytime Fitness Jalan Besar,chalaka nuwantha,1,,Edited 5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUQwbzZQc1hnEAE
Anytime Fitness Jalan Besar,Megha Mistry,4,,6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSURVX05YMFFREAE
Anytime Fitness Jalan Besar,Stephen Kong,5,,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUNVbzlybnh3RRAB
Anytime Fitness Jalan Besar,Bibin P,3,,6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSURZd2ZlcldREAE
